account_id,customer_id,customer_name,customer_type,product_type,sector,state,branch_code,relationship_manager_id,sanction_date,disbursement_date,maturity_date,tenure_months,sanctioned_amount,outstanding_amount,interest_rate_pct,repayment_frequency,collateral_secured,collateral_type,collateral_value,collateral_last_valuation_days_ago,restructured_flag,restructure_count,bureau_score,bureau_score_3m_change,existing_relationship_years,kyc_risk_category,cross_bank_dpd_reported,current_ratio,dscr,leverage_ratio,dpd_days,bounce_count_6m,limit_utilization_pct,irac_category,irac_subcategory,ecl_stage,irac_provision_rate,irac_floor_provision,pd_30d,pd_60d,pd_90d,pd_180d,lgd_estimate,ead,ecl_estimated_provision,recommended_provision,risk_score_100,ews_signal_count_90d,ews_primary_signal,ews_severity,npa_alert_flag,sma_watch_flag,ews_alert_flag,any_alert_flag,alert_priority,alert_reason,needs_review,approval_status,override_reason,macro_repo_rate_at_sanction,model_version,snapshot_date
LN111270,CU239801,Ishaan Iyer,Individual,Auto Loan,MSME - Manufacturing,Madhya Pradesh,BR0062,RM0581,2025-04-22,2025-04-25,2032-04-18,84,25000.0,8600.0,11.54,Monthly,True,Vehicle Hypothecation,33300.0,259.0,False,0,654,9,1.9,Medium,0,0.0,0.0,0.0,2,0,0.0,Standard,SMA0,Stage 1,0.004,34.4,0.0437,0.0692,0.0692,0.1478,0.05,9012.67,31.21,34.4,5.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111271,CU263526,Debjani Mukherjee,Individual,Auto Loan,Other Services,Maharashtra,BR0107,RM0449,2025-03-17,2025-03-17,2032-03-13,84,25000.0,19500.0,8.61,Monthly,True,Vehicle Hypothecation,30700.0,1284.0,False,0,624,-3,1.5,Medium,0,0.0,0.0,0.0,12,1,0.0,Standard,SMA0,Stage 1,0.004,78.0,0.0349,0.1233,0.1268,0.1801,0.05,19700.84,124.89,124.89,13.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN111272,CU248744,Srinivas Kapoor,Individual,Personal Loan,Other Services,Haryana,BR0147,RM0344,2024-10-14,2024-10-16,2028-10-12,48,25000.0,21900.0,14.18,Monthly,False,Unsecured,0.0,0.0,False,0,699,6,6.1,Medium,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,87.6,0.0196,0.0315,0.0952,0.0952,0.7598,22605.48,1635.27,1635.27,12.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111273,CU224944,Yadav Pharma,MSME,MSME Term Loan,MSME - Trade & Services,Tamil Nadu,BR0236,RM0429,2022-12-15,2022-12-17,2027-12-13,60,25000.0,13100.0,9.69,Monthly,True,Hypothecation of Assets/Stock,26100.0,1256.0,False,0,727,12,1.9,Low,0,1.01,1.86,2.35,20,0,0.0,Standard,SMA0,Stage 1,0.004,52.4,0.001,0.0409,0.0517,0.0517,0.05,13683.71,35.4,52.4,7.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN111274,CU210253,Banerjee Constructions,MSME,MSME Term Loan,Gems & Jewellery,Tamil Nadu,BR0068,RM0436,2025-01-22,2025-01-31,2030-01-20,60,25000.0,12300.0,11.17,Monthly,True,Hypothecation of Assets/Stock,32600.0,1190.0,False,0,797,3,0.1,Low,0,0.89,1.81,2.27,8,0,0.0,Standard,SMA0,Stage 1,0.004,49.2,0.1035,0.1035,0.1337,0.2151,0.05,11929.09,79.73,79.73,12.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN111275,CU267583,Naveen Mehta,Individual,Auto Loan,Retail/Individual,Maharashtra,BR0118,RM0457,2023-06-13,2023-06-14,2030-06-09,84,25000.0,21700.0,11.14,Monthly,True,Vehicle Hypothecation,24000.0,1269.0,False,0,667,20,2.2,Medium,0,0.0,0.0,0.0,261,2,0.0,NPA,Stressed,Stage 3,0.15,3255.0,0.0942,0.1784,0.55,0.58,0.4362,21988.74,5275.35,5275.35,55.6,2,Auditor Resignation,Low,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Overridden,One-time settlement in progress,6.25,EWS-PD-v2.4.0,2025-12-31
LN111276,CU246577,Seema Joshi,Individual,Home Loan,Retail/Individual,Bihar,BR0171,RM0228,2022-05-14,2022-05-28,2042-05-05,240,25000.0,23800.0,10.14,Monthly,True,Immovable Property,37200.0,1138.0,False,0,772,19,2.3,Low,0,0.0,0.0,0.0,8,0,0.0,Standard,SMA0,Stage 1,0.004,95.2,0.0326,0.0726,0.0726,0.0761,0.1802,22613.87,295.75,295.75,5.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.3.1,2025-12-31
LN111277,CU204570,Vandana Banerjee,Individual,Personal Loan,Real Estate & Construction,Maharashtra,BR0224,RM0216,2024-12-26,2025-01-05,2028-12-24,48,25000.0,10600.0,13.81,Monthly,False,Unsecured,0.0,0.0,False,0,644,25,4.7,Medium,0,0.0,0.0,0.0,88,0,0.0,Standard,SMA2,Stage 2,0.004,42.4,0.1357,0.1684,0.2305,0.2689,0.6263,11113.6,1604.71,1604.71,16.2,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Overridden,"Temporary cash-flow mismatch, business fundamentals sound",6.0,EWS-PD-v2.4.1,2025-12-31
LN111278,CU217213,Sarita Chatterjee,Individual,Home Loan,Infrastructure,Rajasthan,BR0175,RM0342,2024-08-05,2024-08-07,2044-07-27,240,25000.0,11500.0,7.04,Monthly,True,Immovable Property,24400.0,302.0,False,0,606,0,5.2,Medium,0,0.0,0.0,0.0,9,0,0.0,Standard,SMA0,Stage 1,0.004,46.0,0.0092,0.0092,0.0092,0.03,0.05,11175.28,5.12,46.0,3.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.4.1,2025-12-31
LN111279,CU253456,Muthukumar Gupta,Individual,Personal Loan,Textiles,Tamil Nadu,BR0171,RM0597,2025-08-02,2025-08-09,2029-07-31,48,25000.0,20400.0,13.08,Monthly,False,Unsecured,0.0,0.0,False,0,739,-17,5.1,Low,0,0.0,0.0,0.0,21,0,0.0,Standard,SMA0,Stage 1,0.004,81.6,0.0349,0.0603,0.1157,0.1322,0.8473,21336.21,2092.08,2092.08,11.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111280,CU215996,Menon Fabrics,MSME,MSME Term Loan,Retail/Individual,Andhra Pradesh,BR0245,RM0415,2025-04-29,2025-05-12,2030-04-27,60,25000.0,20300.0,10.82,Monthly,True,Hypothecation of Assets/Stock,36400.0,369.0,True,1,884,49,0.7,Low,0,1.26,1.26,3.7,24,0,0.0,Standard,SMA0,Stage 1,0.004,81.2,0.0712,0.1677,0.1865,0.1865,0.05,19890.35,185.49,185.49,23.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN111281,CU237187,Salman Bhatia,Individual,Gold Loan,Agriculture & Allied,Odisha,BR0217,RM0349,2024-04-26,2024-05-01,2027-04-25,36,25000.0,16900.0,9.55,Monthly,True,Gold Ornaments,23900.0,1356.0,False,0,786,-26,4.5,Low,0,0.0,0.0,0.0,13,0,0.0,Standard,SMA0,Stage 1,0.004,67.6,0.0764,0.0764,0.0943,0.1665,0.05,16501.58,77.79,77.79,11.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111282,CU211829,Sheela Sharma,Individual,Home Loan,Retail/Individual,Tamil Nadu,BR0217,RM0582,2024-09-22,2024-09-23,2044-09-13,240,25000.0,21800.0,7.82,Monthly,True,Immovable Property,38400.0,1096.0,False,0,637,15,2.5,Medium,0,0.0,0.0,0.0,10,0,0.0,Standard,SMA0,Stage 1,0.004,87.2,0.074,0.1137,0.1377,0.1461,0.05,21952.62,151.16,151.16,14.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.1,2025-12-31
LN111283,CU275712,Ravi Mehta,Individual,Home Loan,Infrastructure,Rajasthan,BR0190,RM0126,2024-12-17,2024-12-19,2044-12-08,240,25000.0,13200.0,9.24,Monthly,True,Immovable Property,33500.0,473.0,False,0,716,4,0.7,Low,28,0.0,0.0,0.0,5,0,0.0,Standard,SMA0,Stage 1,0.004,52.8,0.037,0.0432,0.1086,0.1086,0.05,13174.22,71.52,71.52,11.1,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN111284,CU259888,Manisha Banerjee,Individual,Personal Loan,Retail/Individual,Karnataka,BR0083,RM0466,2024-07-07,2024-07-21,2028-07-05,48,25000.0,15100.0,15.53,Monthly,False,Unsecured,0.0,0.0,False,0,764,-2,5.2,Low,0,0.0,0.0,0.0,67,2,0.0,Standard,SMA2,Stage 2,0.004,60.4,0.0551,0.1847,0.2831,0.3189,0.5617,14716.43,2340.78,2340.78,27.2,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Approved,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN111285,CU274475,Amandeep Roy,Individual,Home Loan,Agriculture & Allied,West Bengal,BR0019,RM0405,2025-05-06,2025-05-11,2045-04-27,240,25000.0,14300.0,8.77,Monthly,True,Immovable Property,30000.0,81.0,False,0,651,28,1.3,Medium,0,0.0,0.0,0.0,7,0,0.0,Standard,SMA0,Stage 1,0.004,57.2,0.029,0.029,0.029,0.0695,0.05,13708.49,19.87,57.2,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111286,CU204982,Rathore Overseas,MSME,Cash Credit,MSME - Trade & Services,Maharashtra,BR0197,RM0157,2022-07-06,2022-07-11,2025-07-04,36,25000.0,12500.0,11.37,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,740,7,3.2,Low,0,2.06,2.17,2.01,40,2,95.41593402828659,Standard,SMA1,Stage 2,0.004,50.0,0.02,0.1344,0.1762,0.2454,0.5406,13110.64,1249.19,1249.19,17.3,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN111287,CU235678,Shahid Kapoor,Individual,Home Loan,Retail/Individual,Uttar Pradesh,BR0191,RM0332,2023-04-15,2023-04-27,2043-04-06,240,25000.0,10100.0,8.95,Monthly,True,Immovable Property,25000.0,114.0,False,0,553,-11,8.8,High,0,0.0,0.0,0.0,14,0,0.0,Standard,SMA0,Stage 1,0.004,40.4,0.0336,0.1195,0.1195,0.1195,0.05,10006.61,59.8,59.8,11.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111288,CU225423,Vivaan Patel,Individual,Credit Card,Agriculture & Allied,Bihar,BR0157,RM0319,2024-10-09,2024-10-12,2027-10-08,36,25000.0,16600.0,35.31,Monthly,False,Unsecured,0.0,0.0,False,0,475,-29,3.9,High,0,0.0,0.0,0.0,44,0,0.0,Standard,SMA1,Stage 2,0.004,66.4,0.1222,0.1536,0.1602,0.2558,0.5215,17035.03,1423.23,1423.23,14.0,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,5.5,EWS-PD-v2.4.0,2025-12-31
LN111289,CU259157,Rekha Chatterjee,Corporate,Corporate Term Loan,Textiles,Karnataka,BR0032,RM0366,2025-04-01,2025-04-14,2032-03-28,84,25000.0,17500.0,9.41,Monthly,False,Unsecured,0.0,0.0,True,1,646,20,2.5,Medium,0,0.51,2.23,2.55,128,0,0.0,NPA,Stressed,Stage 3,0.15,2625.0,0.1024,0.1928,0.55,0.58,0.7984,18242.69,8011.15,8011.15,58.8,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Approved,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111290,CU278042,Rajesh Verma,Individual,Auto Loan,Retail/Individual,Maharashtra,BR0242,RM0569,2025-08-07,2025-08-21,2032-08-03,84,25000.0,13000.0,10.67,Monthly,True,Vehicle Hypothecation,26100.0,819.0,False,0,741,-16,3.2,Low,0,0.0,0.0,0.0,1,0,0.0,Standard,SMA0,Stage 1,0.004,52.0,0.001,0.001,0.0298,0.0362,0.05,13448.59,20.06,52.0,3.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111291,CU221617,Sunil Agarwal,Individual,Education Loan,MSME - Trade & Services,Tamil Nadu,BR0188,RM0161,2022-10-22,2022-10-27,2030-10-18,96,25000.0,19800.0,10.67,Monthly,False,Unsecured,0.0,0.0,False,0,857,14,2.0,Low,0,0.0,0.0,0.0,47,1,0.0,Standard,SMA1,Stage 2,0.004,79.2,0.0423,0.1197,0.2048,0.2591,0.6939,20684.91,2939.81,2939.81,17.6,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,5.5,EWS-PD-v2.3.1,2025-12-31
LN111292,CU273124,Malhotra Constructions,MSME,Cash Credit,Hospitality & Tourism,Madhya Pradesh,BR0165,RM0246,2024-12-17,2024-12-23,2027-12-16,36,25000.0,20300.0,10.19,Revolving/On-Demand,True,Hypothecation of Assets/Stock,36000.0,1083.0,False,0,537,-9,13.8,High,0,1.74,1.73,1.37,73,3,83.38837447440879,Standard,SMA2,Stage 2,0.004,81.2,0.1135,0.1411,0.1897,0.3366,0.05,20142.13,191.02,191.02,18.9,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Approved,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN111293,CU255138,Irfan Singh,Individual,Credit Card,Retail/Individual,Odisha,BR0105,RM0352,2024-01-27,2024-02-06,2027-01-25,36,25000.0,19300.0,36.03,Monthly,False,Unsecured,0.0,0.0,False,0,771,-13,7.5,Low,0,0.0,0.0,0.0,27,0,0.0,Standard,SMA0,Stage 1,0.004,77.2,0.0312,0.0583,0.0583,0.0583,0.7514,19920.2,873.09,873.09,1.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111294,CU278285,Ramesh Arora,Individual,Personal Loan,Retail/Individual,Punjab,BR0014,RM0054,2023-04-22,2023-04-30,2027-04-20,48,25000.0,17700.0,12.65,Monthly,False,Unsecured,0.0,0.0,False,0,681,14,3.8,Medium,80,0.0,0.0,0.0,185,1,0.0,NPA,Stressed,Stage 3,0.15,2655.0,0.163,0.2116,0.55,0.58,0.5668,17706.13,5519.24,5519.24,52.8,4,Auditor Qualification,Medium,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Escalated to CRO,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111295,CU207720,Reyansh Khanna,Individual,Credit Card,Real Estate & Construction,Telangana,BR0172,RM0045,2024-05-24,2024-06-05,2027-05-23,36,25000.0,11200.0,35.94,Monthly,False,Unsecured,0.0,0.0,False,0,716,-10,1.0,Low,171,0.0,0.0,0.0,69,2,0.0,Standard,SMA2,Stage 2,0.004,44.8,0.0689,0.2229,0.325,0.3374,0.7965,11591.79,3000.15,3000.15,37.7,0,None,None,False,True,False,True,Medium,"SMA2: 61-90 DPD, imminent NPA slippage risk",True,Pending Review,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111296,CU294137,Mukesh Mukherjee,Individual,Home Loan,MSME - Trade & Services,Kerala,BR0095,RM0249,2025-08-16,2025-08-21,2045-08-07,240,25000.0,19300.0,8.71,Monthly,True,Immovable Property,27500.0,276.0,False,0,674,13,23.6,Medium,0,0.0,0.0,0.0,10,1,0.0,Standard,SMA0,Stage 1,0.004,77.2,0.0246,0.0246,0.0393,0.0739,0.05,18995.14,37.28,77.2,5.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111297,CU241287,Siddharth Subramaniam,Individual,Personal Loan,Hospitality & Tourism,Madhya Pradesh,BR0016,RM0490,2023-08-22,2023-08-27,2027-08-20,48,25000.0,9300.0,12.95,Monthly,False,Unsecured,0.0,0.0,False,0,596,5,1.6,High,81,0.0,0.0,0.0,532,1,0.0,NPA,Doubtful,Stage 3,0.4,3720.0,0.1426,0.3039,0.8,0.83,0.859,9613.57,6606.8,6606.8,77.2,0,None,None,True,False,False,True,Critical,"NPA - Doubtful: 456-820 DPD, recovery highly uncertain",True,Pending Review,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111298,CU226607,Ayesha Patel,Individual,Gold Loan,Retail/Individual,West Bengal,BR0015,RM0219,2020-08-31,2020-09-10,2023-08-30,36,25000.0,8400.0,8.59,Monthly,True,Gold Ornaments,38600.0,868.0,False,0,627,17,3.5,Medium,0,0.0,0.0,0.0,4,1,0.0,Standard,SMA0,Stage 1,0.004,33.6,0.0393,0.0393,0.0393,0.0835,0.05,8698.86,17.11,33.6,4.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN111299,CU217359,Divya Nair,Individual,Personal Loan,Healthcare,West Bengal,BR0029,RM0363,2025-04-11,2025-04-15,2029-04-09,48,25000.0,20100.0,12.46,Monthly,False,Unsecured,0.0,0.0,False,0,665,-29,7.3,Medium,0,0.0,0.0,0.0,38,0,0.0,Standard,SMA1,Stage 2,0.004,80.4,0.132,0.1497,0.2941,0.2941,0.7767,19162.2,4377.78,4377.78,33.4,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.0,EWS-PD-v2.4.1,2025-12-31
LN111300,CU293566,Paromita Arora,Individual,Home Loan,MSME - Manufacturing,Kerala,BR0068,RM0458,2024-04-23,2024-05-06,2044-04-14,240,25000.0,7900.0,10.37,Monthly,True,Immovable Property,33600.0,622.0,False,0,673,-18,0.6,Medium,0,0.0,0.0,0.0,14,0,0.0,Standard,SMA0,Stage 1,0.004,31.6,0.0996,0.1117,0.1657,0.1657,0.05,7957.31,65.92,65.92,10.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.5,EWS-PD-v2.3.1,2025-12-31
LN111301,CU283921,Mohammed Aslam Kapoor,Individual,Home Loan,Retail/Individual,Maharashtra,BR0027,RM0398,2024-07-25,2024-07-30,2044-07-16,240,25000.0,13300.0,7.78,Monthly,True,Immovable Property,32300.0,304.0,False,0,813,15,5.4,Low,0,0.0,0.0,0.0,1,0,0.0,Standard,SMA0,Stage 1,0.004,53.2,0.0544,0.0544,0.0734,0.0923,0.05,13887.17,50.94,53.2,3.7,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111302,CU212463,Thomas Kurian Agarwal,Individual,Home Loan,MSME - Manufacturing,West Bengal,BR0033,RM0356,2024-11-09,2024-11-18,2044-10-31,240,25000.0,23500.0,8.81,Monthly,True,Immovable Property,23500.0,316.0,False,0,697,-16,1.1,Medium,0,0.0,0.0,0.0,10,0,0.0,Standard,SMA0,Stage 1,0.004,94.0,0.0232,0.1276,0.1387,0.1491,0.4569,24453.48,1550.05,1550.05,17.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN111303,CU242265,Abhishek Tiwari,Individual,Personal Loan,Agriculture & Allied,Telangana,BR0094,RM0346,2023-01-31,2023-02-06,2027-01-29,48,25000.0,8100.0,14.14,Monthly,False,Unsecured,0.0,0.0,False,0,797,10,2.6,Low,110,0.0,0.0,0.0,17,0,0.0,Standard,SMA0,Stage 1,0.004,32.4,0.0507,0.0941,0.0941,0.1171,0.5036,7712.65,365.42,365.42,14.2,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.3.1,2025-12-31
LN111304,CU269686,Rohan Rao,Individual,Auto Loan,Retail/Individual,Maharashtra,BR0008,RM0318,2024-05-02,2024-05-13,2031-04-29,84,25000.0,16200.0,11.4,Monthly,True,Vehicle Hypothecation,26600.0,478.0,False,0,848,7,12.3,Low,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,64.8,0.0165,0.0391,0.0504,0.0591,0.05,16268.51,40.98,64.8,5.6,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.0,2025-12-31
LN111305,CU256123,Naidu Impex,MSME,MSME Term Loan,Retail/Individual,Bihar,BR0043,RM0593,2024-07-26,2024-08-05,2029-07-24,60,25000.0,17200.0,12.13,Monthly,True,Hypothecation of Assets/Stock,29000.0,768.0,False,0,560,8,0.2,High,0,1.67,2.18,1.59,11,0,0.0,Standard,SMA0,Stage 1,0.004,68.8,0.0258,0.0726,0.0964,0.2028,0.05,17706.39,85.3,85.3,4.7,3,Rating Downgrade,Medium,False,False,True,True,None,SMA0 (current watchlist) but active early-warning signal(s) detected,True,Pending Review,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN111306,CU217958,Salman Menon,Agri,KCC (Kisan Credit Card),Retail/Individual,Punjab,BR0098,RM0239,2025-02-14,2025-02-26,2028-02-13,36,25000.0,23000.0,5.93,Revolving/On-Demand,True,Hypothecation of Assets/Stock,35800.0,483.0,False,0,665,-4,0.1,Medium,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,92.0,0.001,0.001,0.0433,0.0953,0.05,22014.17,47.7,92.0,6.4,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.25,EWS-PD-v2.4.1,2025-12-31
LN111307,CU234236,Anthony D'Souza Iyengar,Individual,Home Loan,MSME - Manufacturing,West Bengal,BR0002,RM0050,2024-05-13,2024-05-17,2044-05-04,240,25000.0,12500.0,8.64,Monthly,True,Immovable Property,36100.0,1094.0,False,0,658,-8,3.1,Medium,0,0.0,0.0,0.0,12,0,0.0,Standard,SMA0,Stage 1,0.004,50.0,0.005,0.0491,0.1339,0.1339,0.05,12765.75,85.49,85.49,13.8,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN111308,CU234973,Bhatia Group,Corporate,Corporate Term Loan,Retail/Individual,Bihar,BR0053,RM0527,2019-08-14,2019-08-16,2026-08-10,84,25000.0,14500.0,9.72,Monthly,True,Hypothecation of Assets/Stock,36600.0,829.0,False,0,678,33,3.6,Medium,0,1.47,3.2,1.13,12,0,0.0,Standard,SMA0,Stage 1,0.004,58.0,0.0213,0.1307,0.1307,0.2053,0.05,14794.87,96.69,96.69,12.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,5.75,EWS-PD-v2.4.0,2025-12-31
LN111309,CU227430,Banerjee Industries,MSME,MSME Term Loan,Retail/Individual,Uttar Pradesh,BR0220,RM0281,2021-06-13,2021-06-15,2026-06-11,60,25000.0,17300.0,10.69,Monthly,True,Hypothecation of Assets/Stock,26800.0,172.0,False,0,682,-40,5.7,Medium,0,1.86,1.52,2.01,11,0,0.0,Standard,SMA0,Stage 1,0.004,69.2,0.0236,0.0266,0.0278,0.0698,0.2041,17027.95,96.77,96.77,0.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN111310,CU291266,Naidu Constructions,MSME,Overdraft,Retail/Individual,Kerala,BR0101,RM0589,2025-05-23,2025-06-03,2028-05-21,36,25000.0,20400.0,9.82,Revolving/On-Demand,True,Hypothecation of Assets/Stock,29800.0,975.0,False,0,682,-26,20.3,Medium,0,1.37,-0.93,2.24,53,1,85.84978013222879,Standard,SMA1,Stage 2,0.004,81.6,0.0476,0.1546,0.1969,0.2105,0.05,20264.29,199.49,199.49,20.8,0,None,None,False,True,False,True,Low,"SMA1: 31-60 DPD, repayment stress building",False,Not Required,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111311,CU219277,Saxena Pharma,MSME,Overdraft,Real Estate & Construction,Maharashtra,BR0188,RM0403,2023-01-29,2023-02-06,2026-01-27,36,25000.0,5100.0,10.54,Revolving/On-Demand,False,Unsecured,0.0,0.0,False,0,861,23,13.7,Low,0,1.01,1.29,1.36,8,0,66.03651280430013,Standard,SMA0,Stage 1,0.004,20.4,0.0227,0.051,0.0724,0.0724,0.7092,5093.21,261.63,261.63,9.9,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.1,2025-12-31
LN111312,CU267127,Sourav Sharma,Individual,Education Loan,Hospitality & Tourism,Maharashtra,BR0113,RM0349,2023-11-02,2023-11-08,2031-10-29,96,25000.0,6700.0,9.69,Monthly,False,Unsecured,0.0,0.0,False,0,767,-8,6.7,Low,0,0.0,0.0,0.0,217,0,0.0,NPA,Stressed,Stage 3,0.15,1005.0,0.1179,0.1891,0.55,0.58,0.7858,7007.26,3028.31,3028.31,53.6,0,None,None,True,False,False,True,High,"NPA - Stressed: 91-455 DPD, account has slipped into NPA",True,Pending Review,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111313,CU286627,Patel Exports,Individual,Home Loan,Retail/Individual,West Bengal,BR0143,RM0362,2022-10-24,2022-10-24,2042-10-15,240,25000.0,16300.0,7.74,Monthly,True,Immovable Property,36900.0,1057.0,False,0,764,6,6.5,Low,0,0.0,0.0,0.0,15,0,0.0,Standard,SMA0,Stage 1,0.004,65.2,0.001,0.0256,0.0256,0.0526,0.05,16058.49,20.53,65.2,2.0,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.5,EWS-PD-v2.4.0,2025-12-31
LN111314,CU275507,Nair Traders,MSME,MSME Term Loan,Hospitality & Tourism,Telangana,BR0033,RM0216,2020-08-23,2020-08-24,2025-08-21,60,25000.0,17700.0,9.73,Monthly,True,Hypothecation of Assets/Stock,36200.0,985.0,False,0,895,-19,11.9,Low,0,1.06,0.94,3.06,10,1,0.0,Standard,SMA0,Stage 1,0.004,70.8,0.0551,0.0551,0.0551,0.0597,0.05,16848.73,46.44,70.8,3.3,0,None,None,False,False,False,False,None,No alert,False,Not Required,NA,6.0,EWS-PD-v2.4.0,2025-12-31
LN111315,CU275949,Anthony D'Souza Naidu,Individual,Education Loan,Real Estate & Construction,Andhra Pradesh,BR0182,RM0434,2025-05-30,2025-06-06,2033-05-26,96,25000.0,22000.0,9.54,Monthly,True,Hypothecation of Assets/Stock,27200.0,746.0,True,3,508,-63,5.4,High,0,0.0,0.0,0.0,530,2,0.0,NPA,Doubtful,Stage 3,0.4,8800.0,0.108,0.2361,0.8,0.83,0.55,20975.6,9229.26,9229.26,83.9,0,None,None,True,False,False,True,Critical,"NPA - Doubtful: 456-820 DPD, recovery highly uncertain",True,Pending Review,NA,6.5,EWS-PD-v2.3.1,2025-12-31
LN111316,CU215087,Krishnan Textiles,MSME,Overdraft,IT & ITES,West Bengal,BR0068,RM0186,2023-06-29,2023-06-29,2026-06-27,36,25000.0,16300.0,10.76,Revolving/On-Demand,True,Hypothecation of Assets/Stock,38700.0,172.0,False,0,751,-26,1.7,Low,0,1.39,0.55,3.37,23,0,74.16589535458799,Standard,SMA0,Stage 1,0.004,65.2,0.0247,0.0591,0.0893,0.0916,0.05,16577.46,74.06,74.06,9.8,3,Auditor Qualification,Medium,False,False,True,True,None,SMA0 (current watchlist) but active early-warning signal(s) detected,True,Pending Review,NA,6.5,EWS-PD-v2.4.0,2025-12-31
